wavelength_nm,S11a,S12a,S13a,S21a,S22a,S23a,S31a,S32a,S33a,S11m,S12m,S13m,S21m,S22m,S23m,S31m,S32m,S33m
2000.0,2.522148023896856,-0.3822629882443978,-1.0895872699309694,-0.38226196230994247,2.5213865917331146,-1.0895069194357216,-1.0874687898159816,-1.0873827336785509,1.2155405375113975,0.1420436489361804,0.10457290901958678,0.4998899591395898,0.10457426356887148,0.14208063090316086,0.49991762318311395,0.5055834857314498,0.5056094910952246,0.018050871747728264
1996.0,3.0688580870878073,0.43379418990750945,-0.48488369055812425,0.433771723798235,3.06821293134273,-0.4847753405738117,-0.4838262159591325,-0.48371583376320704,1.906962926778163,0.1482368127390543,0.10033367446909912,0.5015916159123469,0.10033300735825057,0.14826756778392053,0.50162015597092,0.5071563698166641,0.5071856739397406,0.04392866421192134
1992.0159680638724,3.61535383938524,1.26584680917395,0.11956606154754207,1.2658267584194445,3.6148833930959756,0.11970130555742904,0.11981234944068567,0.1199496350221425,2.383460242388615,0.13758608469446398,0.10362424496228277,0.504119466788704,0.10362012210768189,0.137608659672869,0.504141617493679,0.5100018474074727,0.5100276765063976,0.06506806476424044
1988.0478087649403,4.208623838157868,2.055836326859374,0.7245450484579494,2.0558407393736156,4.208447091263308,0.7246979973438119,0.7247585624327721,0.7249170007522635,2.824291522970547,0.1126162733379241,0.11320609891452993,0.5074800160266365,0.1131993532768987,0.11263071084294639,0.5074897799306379,0.5139109960197819,0.5139264392912305,0.07732699655695735
1984.0954274353878,4.94713766340375,2.786859734666357,1.3308473981716982,2.786889559460416,4.947517548063559,1.3310038673119153,1.3318564414830465,1.332023311537758,3.2531931040817796,0.08059824083977177,0.12441646680324132,0.5115337249619181,0.12440914173205178,0.08061808390947278,0.5115284533165733,0.5184056169534027,0.5184061824743037,0.07892797047989067
1980.1587301587308,6.035821478429937,3.476862380196306,1.9390914231303997,3.4769073527924963,6.036722608836455,1.9392370434752753,1.9413046678051669,1.9414644948253552,3.6784626879152933,0.05904616748760953,0.1326852240896516,0.5159859932358294,0.1326792767956326,0.059118359463151776,0.5159672130287395,0.5229351927514303,0.5229205539699264,0.07013667160970595
1976.2376237623757,7.229863204414759,4.152403947256264,2.549543560380534,4.152451900273714,7.229874647663251,2.549668283488763,2.5527713298055748,2.5529109741386993,4.111820142775587,0.07048332824631093,0.13536395993941988,0.5204469043127349,0.13536068847969615,0.07062023694555948,0.5204196582414589,0.527071502775441,0.5270456753658067,0.05295985040398779
1972.3320158102767,8.048839451496312,4.839293082985882,3.1620720685472974,4.83933265220919,8.048401401663304,3.1621727424247306,3.1656866477290384,3.1657991918265185,4.600271105695657,0.09918679543930067,0.1321454478667799,0.5245433474822347,0.13214514483813494,0.09935059586694135,0.524514406435234,0.5306140322195803,0.5305840418094122,0.03058294933100217
1968.4418145956606,8.669943124062376,5.561268855131183,3.7762612249035463,5.561290397793463,8.669506833052328,3.7763416103602863,3.7795453411416715,3.7796317451895085,5.72082701421122,0.12370761630302347,0.12503254790755067,0.5280177597807637,0.12503421232333908,0.1238795661079453,0.5279934492604346,0.5335766368148289,0.5335503470476871,0.008651701596095672
1964.5669291338584,9.224075636459855,6.334055880346343,4.39159373070353,6.334055563260608,9.223797559428899,4.3916623502045775,4.39408755046545,4.394156038896158,7.895332593473228,0.13580812494399444,0.1179263640719227,0.5307593364688353,0.11792783112173837,0.1359686048843252,0.5307437846631132,0.5360828987171187,0.53606671910792,0.020641582399490488
